effect,level,sadness,nostalgia,peacefulness,neutral,tenderness,joyfulActivation,wonder,transcendence,power,tension
distortion,5,0.06382978723404255,0.02127659574468085,0.18723404255319148,0.01702127659574468,0.04680851063829787,0.13191489361702127,0.01702127659574468,0.02553191489361702,0.059574468085106386,0.10212765957446808
distortion,6,0.0425531914893617,0.02127659574468085,0.19148936170212766,0.02127659574468085,0.02553191489361702,0.11063829787234042,0.01276595744680851,0.01702127659574468,0.06382978723404255,0.1148936170212766
distortion,7,0.0425531914893617,0.01276595744680851,0.17446808510638298,0.02127659574468085,0.02127659574468085,0.08085106382978724,0.01276595744680851,0.01276595744680851,0.04680851063829787,0.11914893617021277
distortion,8,0.0425531914893617,0.00425531914893617,0.13617021276595745,0.01702127659574468,0.01702127659574468,0.08085106382978724,0.00851063829787234,0.02127659574468085,0.02127659574468085,0.11063829787234042
distortion,9,0.02127659574468085,0.00851063829787234,0.1148936170212766,0.02127659574468085,0.00851063829787234,0.05531914893617021,0.00425531914893617,0.00851063829787234,0.01702127659574468,0.1148936170212766
distortion,10,0.02553191489361702,0.00425531914893617,0.09361702127659574,0.01276595744680851,0.00851063829787234,0.059574468085106386,0.0,0.00851063829787234,0.01702127659574468,0.1148936170212766
eq,1,0.04680851063829787,0.01276595744680851,0.2127659574468085,0.02127659574468085,0.03404255319148936,0.16595744680851063,0.01702127659574468,0.01276595744680851,0.07234042553191489,0.09361702127659574
eq,2,0.0425531914893617,0.00425531914893617,0.22127659574468084,0.01702127659574468,0.02127659574468085,0.13617021276595745,0.01276595744680851,0.00851063829787234,0.07234042553191489,0.08936170212765958
eq,3,0.04680851063829787,0.00851063829787234,0.22127659574468084,0.01702127659574468,0.00425531914893617,0.10638297872340426,0.01276595744680851,0.00851063829787234,0.0851063829787234,0.09361702127659574
eq,4,0.04680851063829787,0.00851063829787234,0.20851063829787234,0.01276595744680851,0.00425531914893617,0.10638297872340426,0.00425531914893617,0.00851063829787234,0.06382978723404255,0.08936170212765958
eq,5,0.0425531914893617,0.01276595744680851,0.19574468085106383,0.01276595744680851,0.01276595744680851,0.10212765957446808,0.00425531914893617,0.00851063829787234,0.06382978723404255,0.08936170212765958
eq,6,0.04680851063829787,0.00851063829787234,0.19574468085106383,0.01276595744680851,0.01276595744680851,0.08936170212765958,0.00425531914893617,0.01276595744680851,0.05106382978723404,0.08085106382978724
eq,7,0.0425531914893617,0.00425531914893617,0.19574468085106383,0.00851063829787234,0.01702127659574468,0.0851063829787234,0.00425531914893617,0.01276595744680851,0.04680851063829787,0.0851063829787234
eq,8,0.05106382978723404,0.00425531914893617,0.19148936170212766,0.00851063829787234,0.02127659574468085,0.08085106382978724,0.00851063829787234,0.01276595744680851,0.03829787234042553,0.08936170212765958
eq,9,0.05106382978723404,0.00425531914893617,0.19148936170212766,0.00851063829787234,0.01276595744680851,0.07659574468085106,0.00425531914893617,0.01276595744680851,0.03829787234042553,0.0851063829787234
eq,10,0.0425531914893617,0.00425531914893617,0.17872340425531916,0.00425531914893617,0.01276595744680851,0.07659574468085106,0.00425531914893617,0.01276595744680851,0.03829787234042553,0.08936170212765958
phaser,1,0.19574468085106383,0.10212765957446808,0.2765957446808511,0.0851063829787234,0.11914893617021277,0.17872340425531916,0.09361702127659574,0.05531914893617021,0.11914893617021277,0.225531914893617
phaser,2,0.20425531914893616,0.09787234042553192,0.2936170212765957,0.09361702127659574,0.1276595744680851,0.19574468085106383,0.09361702127659574,0.05531914893617021,0.11063829787234042,0.22127659574468084
phaser,3,0.19148936170212766,0.11063829787234042,0.28085106382978725,0.09787234042553192,0.1276595744680851,0.1829787234042553,0.10212765957446808,0.05531914893617021,0.1148936170212766,0.2127659574468085
phaser,4,0.19148936170212766,0.10212765957446808,0.2680851063829787,0.09361702127659574,0.11063829787234042,0.1829787234042553,0.10638297872340426,0.05106382978723404,0.13191489361702127,0.2127659574468085
phaser,5,0.19148936170212766,0.1148936170212766,0.28085106382978725,0.09361702127659574,0.10638297872340426,0.1829787234042553,0.08936170212765958,0.04680851063829787,0.09361702127659574,0.2170212765957447
phaser,6,0.1829787234042553,0.0851063829787234,0.2723404255319149,0.0851063829787234,0.11063829787234042,0.17872340425531916,0.09787234042553192,0.05531914893617021,0.10638297872340426,0.20425531914893616
phaser,7,0.16595744680851063,0.0851063829787234,0.2723404255319149,0.07234042553191489,0.10638297872340426,0.1829787234042553,0.07659574468085106,0.05106382978723404,0.08085106382978724,0.20425531914893616
phaser,8,0.15319148936170213,0.059574468085106386,0.2765957446808511,0.059574468085106386,0.07659574468085106,0.17872340425531916,0.059574468085106386,0.03829787234042553,0.07659574468085106,0.1829787234042553
phaser,9,0.13191489361702127,0.05531914893617021,0.25957446808510637,0.03829787234042553,0.06808510638297872,0.1276595744680851,0.05531914893617021,0.029787234042553193,0.05531914893617021,0.18723404255319148
